Id,Name,Received_Amount__c
a0VRg000002aZnhMAE,RV-1189,64408
a0VRg000002aZqvMAE,RV-1190,30000
a0VRg000002b1VRMAY,RV-1191,27900.22
a0VRg000002b1yTMAQ,RV-1192,29129.28
a0VRg000002b289MAA,RV-1193,36425.28
a0VRg000002b2ZZMAY,RV-1194,160000
a0VRg000002bR3JMAU,RV-1195,31051
a0VRg000002bRHpMAM,RV-1196,85631
a0VRg000002bRJRMA2,RV-1197,367000
a0VRg000002bVi2MAE,RV-1198,18000
a0VRg000002bZ0rMAE,RV-1199,153887
a0VRg000002bag5MAA,RV-1201,55000
a0VRg000002bamXMAQ,RV-1202,167603
a0VRg000002baszMAA,RV-1203,47670
a0VRg000002buOjMAI,RV-1204,39795.2
a0VRg000002buwgMAA,RV-1206,40000
a0VRg000002bvKjMAI,RV-1205,54688
a0VRg000002bvPZMAY,RV-1207,26186.56
a0VRg000002bvSnMAI,RV-1208,30159
a0VRg000002c5NJMAY,RV-1209,27635
a0VRg000002cRPRMA2,RV-1210,777793.52
a0VRg000002cRR3MAM,RV-1211,338184.8
a0VRg000002cRinMAE,RV-1212,52143.79
a0VRg000002cSJtMAM,RV-1213,29402.76
a0VRg000002cSQLMA2,RV-1214,38314.06
a0VRg000002cY4LMAU,RV-1215,79507
a0VRg000002dGzpMAE,RV-1216,37000
a0VRg000002dHO1MAM,RV-1217,91750
a0VRg000002dckDMAQ,RV-1218,36425.28
a0VRg000002dcykMAA,RV-1219,30159.02
a0VRg000002ddJiMAI,RV-1220,27510.62
a0VRg000002de7hMAA,RV-1221,1465200
a0VRg000002e6f3MAA,RV-1222,28889.56
a0VRg000002e6gfMAA,RV-1223,31093
a0VRg000002e6jtMAA,RV-1224,34366.92
a0VRg000002e80vMAA,RV-1225,55000
a0VRg000002e82XMAQ,RV-1226,13300
a0VRg000002e8CDMAY,RV-1227,50000
a0VRg000002eAu0MAE,RV-1232,45807.09
a0VRg000002eBbVMAU,RV-1228,186435
a0VRg000002eBd7MAE,RV-1229,90955
a0VRg000002eBejMAE,RV-1230,46273
a0VRg000002eBgLMAU,RV-1231,45837
a0VRg000002eBlBMAU,RV-1233,91347
a0VRg000002eXAbMAM,RV-1234,18250
a0VRg000002eXKHMA2,RV-1235,2489000
a0VRg000002eZE1MAM,RV-1236,133736.28
a0VRg000002eZHFMA2,RV-1237,64856.62
a0VRg000002eZIrMAM,RV-1238,66462
a0VRg000002eZM5MAM,RV-1239,28660
a0VRg000002eZNhMAM,RV-1240,29060
a0VRg000002eZXNMA2,RV-1241,91658
a0VRg000002eZYzMAM,RV-1242,139479.5
a0VRg000002eZcDMAU,RV-1243,73741.8
a0VRg000002eZkHMAU,RV-1244,86112.5
a0VRg000002eZxBMAU,RV-1245,36670
a0VRg000002ea0PMAQ,RV-1246,251314
a0VRg000002ea21MAA,RV-1247,127972
a0VRg000002ea3dMAA,RV-1248,58617.37
a0VRg000002ea5FMAQ,RV-1249,55468
a0VRg000002ea6rMAA,RV-1250,27734
a0VRg000002eaA5MAI,RV-1251,27734
a0VRg000002eaBhMAI,RV-1252,27684
a0VRg000002eaDJMAY,RV-1253,27684
a0VRg000002eaEvMAI,RV-1254,27000
a0VRg000002eiFhMAI,RV-1255,2417500
a0VRg000002ejlGMAQ,RV-1256,37000
a0VRg000002f5x4MAA,RV-1257,36725
a0VRg000002f69xMAA,RV-1258,59113.6
a0VRg000002f6GPMAY,RV-1259,383050.99
a0VRg000002f6Y9MAI,RV-1260,55964
a0VRg000002f6bNMAQ,RV-1261,27982
a0VRg000002f6bOMAQ,RV-1265,28000
a0VRg000002f6czMAA,RV-1262,27982
a0VRg000002f6ebMAA,RV-1263,27932
a0VRg000002f6gDMAQ,RV-1264,27932
a0VRg000002f7Z4MAI,RV-1266,92548.2
a0VRg000002f9RDMAY,RV-1268,106675.8
a0VRg000002fA2HMAU,RV-1267,88195.2
a0VRg000002fABxMAM,RV-1269,173166
a0VRg000002fSQbMAM,RV-1270,37310
a0VRg000002fSlZMAU,RV-1271,87369.6
a0VRg000002fT89MAE,RV-1272,27734
a0VRg000002fT9lMAE,RV-1273,27982
a0VRg000002fTEbMAM,RV-1274,164500
a0VRg000002fWVpMAM,RV-1275,100000
a0VRg000002fX8XMAU,RV-1276,5000000
a0VRg000002g2ttMAA,RV-1277,31000
a0VRg000002g2vVMAQ,RV-1278,34415
a0VRg000002g3YDMAY,RV-1279,9960
a0VRg000002g3bRMAQ,RV-1280,8460
a0VRg000002g3d3MAA,RV-1281,17873.09
a0VRg000002gQ3OMAU,RV-1287,61430
a0VRg000002gQGHMA2,RV-1282,28972
a0VRg000002gQUnMAM,RV-1283,32550
a0VRg000002gQWPMA2,RV-1284,32550
a0VRg000002gQcrMAE,RV-1285,29652.58
a0VRg000002gQmXMAU,RV-1286,64408
a0VRg000002gS8PMAU,RV-1288,37000
a0VRg000002gVavMAE,RV-1289,7332500
a0VRg000002goVVMAY,RV-1290,1249335.51
a0VRg000002gp3NMAQ,RV-1291,403467.6
a0VRg000002gywHMAQ,RV-1292,396105.6
a0VRg000002gz7ZMAQ,RV-1293,407592.8
a0VRg000002h0gLMAQ,RV-1294,18000
a0VRg000002h0rdMAA,RV-1295,106082.55
a0VRg000002h14XMAQ,RV-1296,29802
a0VRg000002hN1pMAE,RV-1297,29235.07
a0VRg000002hNEjMAM,RV-1298,27182.96
a0VRg000002hScbMAE,RV-1299,37000
a0VRg000002hSfpMAE,RV-1300,130356
a0VRg000002hT41MAE,RV-1301,614776
a0VRg000002hT5dMAE,RV-1302,130350
a0VRg000002hTC5MAM,RV-1303,195531
a0VRg000002hTLlMAM,RV-1304,66000
a0VRg000002hTNNMA2,RV-1305,66000
a0VRg000002hTQbMAM,RV-1306,132000
a0VRg000002hTSDMA2,RV-1307,133000
a0VRg000002hTVRMA2,RV-1308,64224.1
a0VRg000002hTYfMAM,RV-1309,134000
a0VRg000002hq2DMAQ,RV-1310,223061.6
a0VRg000002iFmzMAE,RV-1311,103127.5
a0VRg000002ic21MAA,RV-1312,85864.8
a0VRg000002ic6rMAA,RV-1313,170804.11
a0VRg000002icGXMAY,RV-1314,19845
a0VRg000002icTRMAY,RV-1315,30000
a0VRg000002ifUXMAY,RV-1316,158865
a0VRg000002ifZNMAY,RV-1317,84957.6
a0VRg000002izBVMAY,RV-1318,66948
a0VRg000002izLBMAY,RV-1319,34375.22
a0VRg000002izhlMAA,RV-1320,103026
a0VRg000002izxxMAA,RV-1321,2314500
a0VRg000002j50nMAA,RV-1322,29802.46
a0VRg000002jSBtMAM,RV-1323,69173.94
a0VRg000002jSF7MAM,RV-1324,41128.9
a0VRg000002jejJMAQ,RV-1326,76140.4
a0VRg000002jeo9MAA,RV-1327,274105
a0VRg000002jeplMAA,RV-1328,30456
a0VRg000002jerNMAQ,RV-1329,30456.16
a0VRg000002jeszMAA,RV-1330,30456
a0VRg000002jexpMAA,RV-1331,30456
a0VRg000002jezRMAQ,RV-1332,30456
a0VRg000002jf97MAA,RV-1333,30456
a0VRg000002jfCLMAY,RV-1334,30456
a0VRg000002jfDxMAI,RV-1335,30856
a0VRg000002jfHBMAY,RV-1336,30456
a0VRg000002jfInMAI,RV-1337,31890.89
a0VRg000002jzMLMAY,RV-1338,48268.49
a0VRg000002jzPZMAY,RV-1339,282920.68
a0VRg000002jzSnMAI,RV-1340,40646.62
a0VRg000002k0S5MAI,RV-1341,37000
a0VRg000002k0ThMAI,RV-1342,179097.71
a0VRg000002k0WvMAI,RV-1343,152105
a0VRg000002k0YXMAY,RV-1344,91271
a0VRg000002k0blMAA,RV-1345,60842
a0VRg000002k0dNMAQ,RV-1346,30421
a0VRg000002k0ezMAA,RV-1347,30421
a0VRg000002k0iDMAQ,RV-1348,30421
a0VRg000002k0jpMAA,RV-1349,30421
a0VRg000002k0lRMAQ,RV-1350,30421
a0VRg000002k0n3MAA,RV-1351,30421
a0VRg000002k0ofMAA,RV-1352,30421
a0VRg000002k0qHMAQ,RV-1353,30421
a0VRg000002k3o9MAA,RV-1354,36080
a0VRg000002k3wDMAQ,RV-1355,467790
a0VRg000002k3xpMAA,RV-1356,29200
a0VRg000002k3zRMAQ,RV-1357,62050
a0VRg000002k42fMAA,RV-1358,54577.15
a0VRg000002k4yjMAA,RV-1359,206787
a0VRg000002kOMLMA2,RV-1360,27528.45
a0VRg000002kOZFMA2,RV-1361,26192.85
a0VRg000002kTsHMAU,RV-1362,29224
a0VRg000002ko8jMAA,RV-1363,44285.04
a0VRg000002kqFNMAY,RV-1364,46824
a0VRg000002lDVJMA2,RV-1365,50000
a0VRg000002lDYXMA2,RV-1366,23577.29
a0VRg000002lDa9MAE,RV-1367,333765.71
a0VRg000002lDblMAE,RV-1368,40000
a0VRg000002lDrtMAE,RV-1369,37000
a0VRg000002lDtVMAU,RV-1370,224485
a0VRg000002lDv7MAE,RV-1371,224485
a0VRg000002lDzxMAE,RV-1372,250000
a0VRg000002lECrMAM,RV-1373,232970
a0VRg000002lZ4PMAU,RV-1374,27900
a0VRg000002lZ7dMAE,RV-1375,31093
a0VRg000002lZFhMAM,RV-1376,29115.9
a0VRg000002lZNlMAM,RV-1377,30159.02
a0VRg000002labaMAA,RV-1379,63637.5
a0VRg000002lb2zMAA,RV-1378,43405
a0VRg000002lb7pMAA,RV-1380,18974.66
a0VRg000002lfmXMAQ,RV-1381,208230
a0VRg000002lh3aMAA,RV-1382,100
a0VRg000002liCXMAY,RV-1383,200000
a0VRg000002liFlMAI,RV-1384,191890
a0VRg000002m2hVMAQ,RV-1385,367000
a0VRg000002m2kjMAA,RV-1386,250000
a0VRg000002m2w1MAA,RV-1387,37000
a0VRg000002mDQ1MAM,RV-1388,200000
a0VRg000002mZNJMA2,RV-1389,76713
a0VRg000002mZQXMA2,RV-1390,13881.4
a0VRg000002mZYbMAM,RV-1391,85757.1
a0VRg000002mZvBMAU,RV-1392,31051
a0VRg000002maODMAY,RV-1393,46824
a0VRg000002mackMAA,RV-1395,24441.6
a0VRg000002mafxMAA,RV-1394,31465
a0VRg000002mbgrMAA,RV-1396,230770
a0VRg000002mbgsMAA,RV-1404,139179.3
a0VRg000002mbovMAA,RV-1397,18265
a0VRg000002mbvNMAQ,RV-1398,19045
a0VRg000002mbwzMAA,RV-1399,9419.91
a0VRg000002mbybMAA,RV-1400,143117.23
a0VRg000002mc3RMAQ,RV-1401,37000
a0VRg000002mc53MAA,RV-1402,32096.68
a0VRg000002mc8HMAQ,RV-1403,107821.95
a0VRg000002meZuMAI,RV-1412,27282.03
a0VRg000002mf2vMAA,RV-1405,37000
a0VRg000002mf69MAA,RV-1406,58448
a0VRg000002mf9NMAQ,RV-1407,91325
a0VRg000002mfCbMAI,RV-1408,27169.63
a0VRg000002mfcPMAQ,RV-1409,27282.03
a0VRg000002mfe1MAA,RV-1410,27169.63
a0VRg000002mfhFMAQ,RV-1411,27282.03
a0VRg000002mfxNMAQ,RV-1413,3150
a0VRg000002mzsrMAA,RV-1414,147528.5
a0VRg000002n0AbMAI,RV-1415,177577.63
a0VRg000002n5YTMAY,RV-1416,205259.8
a0VRg000002nRnVMAU,RV-1417,28840
a0VRg000002nn3GMAQ,RV-1432,19826.88
a0VRg000002nnBJMAY,RV-1418,66858.34
a0VRg000002nnCvMAI,RV-1419,29253.31
a0VRg000002no8zMAA,RV-1420,37000
a0VRg000002noAbMAI,RV-1421,1000
a0VRg000002noCDMAY,RV-1422,196404.13
a0VRg000002noDpMAI,RV-1423,163059
a0VRg000002noFRMAY,RV-1424,1000
a0VRg000002noIfMAI,RV-1425,89500
a0VRg000002np53MAA,RV-1426,37000
a0VRg000002np8HMAQ,RV-1427,58147.12
a0VRg000002np9tMAA,RV-1428,375478.4
a0VRg000002npDCMAY,RV-1430,6000
a0VRg000002npEjMAI,RV-1429,17644
a0VRg000002npJZMAY,RV-1431,337673.12
a0VRg000002npQ1MAI,RV-1433,158836
a0VRg000002npTFMAY,RV-1434,1429522
a0VRg000002npWTMAY,RV-1435,913830
a0VRg000002npY5MAI,RV-1436,745335.15
a0VRg000002npZhMAI,RV-1437,37000
a0VRg000002npjNMAQ,RV-1438,145800
a0VRg000002npppMAA,RV-1439,145800
a0VRg000002nqU9MAI,RV-1440,694435.78
a0VRg000002nqYzMAI,RV-1441,37000
a0VRg000002nqabMAA,RV-1442,397246.8
a0VRg000002nqyoMAA,RV-1452,221800
a0VRg000002nr0PMAQ,RV-1443,329099
a0VRg000002nr21MAA,RV-1444,2961893
a0VRg000002ns4XMAQ,RV-1445,3396340
a0VRg000002ns69MAA,RV-1446,207200
a0VRg000002nsEDMAY,RV-1447,207200
a0VRg000002nsVxMAI,RV-1448,234400
a0VRg000002nsZBMAY,RV-1449,234400
a0VRg000002nsanMAA,RV-1450,459400
a0VRg000002nse1MAA,RV-1451,459400
a0VRg000002nsirMAA,RV-1453,221800
a0VRg000002oDddMAE,RV-1454,206787
a0VRg000002oE0DMAU,RV-1455,26186.56
a0VRg000002oE1pMAE,RV-1456,471400
a0VRg000002oE6fMAE,RV-1457,471400
a0VRg000002oERdMAM,RV-1458,202000
a0VRg000002oETFMA2,RV-1459,202000
a0VRg000002oEppMAE,RV-1460,174877.55
a0VRg000002oIIMMA2,RV-1464,239800
a0VRg000002oINCMA2,RV-1462,197200
a0VRg000002oJUXMA2,RV-1461,197200
a0VRg000002oJZNMA2,RV-1463,194800
a0VRg000002oJcbMAE,RV-1465,239800
a0VRg000002oJsjMAE,RV-1466,187200
a0VRg000002oJuLMAU,RV-1467,187200
a0VRg000002oJxZMAU,RV-1468,319000
a0VRg000002oJzBMAU,RV-1469,319000
a0VRg000002oK0nMAE,RV-1470,212600
a0VRg000002oK5dMAE,RV-1471,212600
a0VRg000002oKATMA2,RV-1472,475600
a0VRg000002oKGvMAM,RV-1473,475600
a0VRg000002ofLNMAY,RV-1474,284544
a0VRg000002ogEDMAY,RV-1475,127805
a0VRg000002oge1MAA,RV-1476,25901
a0VRg000002ohDVMAY,RV-1477,29060
a0VRg000002ohGjMAI,RV-1478,27360
a0VRg000002ohyHMAQ,RV-1479,44613
a0VRg000002ol7VMAQ,RV-1481,25901
a0VRg000002orb3MAA,RV-1482,124347.08
a0VRg000002pC2nMAE,RV-1483,176479.5
a0VRg000002pC61MAE,RV-1484,178061.95
a0VRg000002pCcHMAU,RV-1485,66462
a0VRg000002pCysMAE,RV-1487,2726200
a0VRg000002pDoTMAU,RV-1486,4910000
a0VRg000002pE6DMAU,RV-1488,3334189
a0VRg000002pEKjMAM,RV-1489,3150
a0VRg000002pIbFMAU,RV-1490,3150
a0VRg000002pcuvMAA,RV-1491,37000
a0VRg000002pcy9MAA,RV-1492,59800.53
a0VRg000002pczlMAA,RV-1493,86649.13
a0VRg000002pd1NMAQ,RV-1494,17866
a0VRg000002pd2zMAA,RV-1495,61277.99
a0VRg000002pdz3MAA,RV-1496,27360
a0VRg000002phmXMAQ,RV-1497,431765
a0VRg000002q1wXMAQ,RV-1498,99145.2
a0VRg000002q1zlMAA,RV-1499,64856.62
a0VRg000002q24bMAA,RV-1500,108911
a0VRg000002q3ezMAA,RV-1501,37000
a0VRg000002qM9mMAE,RV-1503,2105045.12
a0VRg000002qNQnMAM,RV-1502,50000
a0VRg000002qNnNMAU,RV-1504,29652.58
a0VRg000002qNozMAE,RV-1505,10000
a0VRg000002qhm6MAA,RV-1507,28660
a0VRg000002qk2PMAQ,RV-1506,25901
a0VRg000002qn9xMAA,RV-1508,83970
a0VRg000002rBH7MAM,RV-1510,2037910
a0VRg000002rBllMAE,RV-1511,202424.4
a0VRg000002rCgDMAU,RV-1512,43815.06
a0VRg000002rDfVMAU,RV-1513,104932.46
a0VRg000002rIqVMAU,RV-1514,34375.22
a0VRg000002rJ8HMAU,RV-1515,101214
a0VRg000002rOz7MAE,RV-1516,37000
a0VRg000002rjKPMAY,RV-1518,30456.16
a0VRg000002rjlpMAA,RV-1519,45675
a0VRg000002rnSrMAI,RV-1520,477248
a0VRg000002s82tMAA,RV-1523,46824
a0VRg000002s8AjMAI,RV-1521,92991
a0VRg000002s8CLMAY,RV-1522,105669.3
a0VRg000002s8x7MAA,RV-1524,31465
a0VRg000002s90LMAQ,RV-1525,29802
a0VRg000002sYWbMAM,RV-1526,3471450
a0VRg000002sYgIMAU,RV-1527,27360
a0VRg000002sai5MAA,RV-1528,31051
a0VRg000002salJMAQ,RV-1529,67000
a0VRg000002ssS5MAI,RV-1530,339277.5
a0VRg000002stPlMAI,RV-1531,255170
a0VRg000002stbEMAQ,RV-1535,29802.46
a0VRg000002stzFMAQ,RV-1532,28972
a0VRg000002su5hMAA,RV-1533,133736.28
a0VRg000002su7JMAQ,RV-1534,29402.76
a0VRg000002suKDMAY,RV-1536,292470
a0VRg000002svJVMAY,RV-1537,37000
a0VRg000002svL7MAI,RV-1538,103100
a0VRg000002tDxxMAE,RV-1539,30421
a0VRg000002tE2nMAE,RV-1540,31000
a0VRg000002tE61MAE,RV-1541,69123.94
a0VRg000002tFlFMAU,RV-1542,37000
a0VRg000002tFmrMAE,RV-1543,396200
a0VRg000002tG4bMAE,RV-1544,423.8
a0VRg000002tI1ZMAU,RV-1547,204555
a0VRg000002tIb3MAE,RV-1549,92000
a0VRg000002tbgxMAA,RV-1555,89456
a0VRg000002tcoHMAQ,RV-1550,37000
a0VRg000002tcrVMAQ,RV-1551,86779.57
a0VRg000002tcujMAA,RV-1552,37000
a0VRg000002tcwLMAQ,RV-1553,83720
a0VRg000002tdnZMAQ,RV-1554,210050.79
a0VRg000002tdxFMAQ,RV-1556,503187.5
a0VRg000002teBlMAI,RV-1557,497171
a0VRg000002tn0XMAQ,RV-1558,37000
a0VRg000002u7k1MAA,RV-1559,72850.56
a0VRg000002u7nFMAQ,RV-1560,32874
a0VRg000002u8crMAA,RV-1561,262000
a0VRg000002u8zRMAQ,RV-1562,153584.25
a0VRg000002u9U5MAI,RV-1564,37000
a0VRg000002u9VhMAI,RV-1565,443064.1
a0VRg000002u9kDMAQ,RV-1566,74000
a0VRg000002u9lpMAA,RV-1567,77389.15
a0VRg000002u9sHMAQ,RV-1568,37000
a0VRg000002u9vVMAQ,RV-1569,780470
a0VRg000002uEC1MAM,RV-1570,37000
a0VRg000002uEFFMA2,RV-1571,240600
a0VRg000002uEjtMAE,RV-1572,131978
a0VRg000002uEqMMAU,RV-1577,39970
a0VRg000002uF9hMAE,RV-1573,37000
a0VRg000002uFCvMAM,RV-1574,241800
a0VRg000002uFODMA2,RV-1575,338640
a0VRg000002uFRRMA2,RV-1576,37000
a0VRg000002uckbMAA,RV-1578,29129.28
a0VRg000002ucmDMAQ,RV-1579,95979
a0VRg000002ucsfMAA,RV-1580,84992.8
a0VRg000002ueJNMAY,RV-1581,401993.76
a0VRg000002ueODMAY,RV-1582,134952
a0VRg000002uePpMAI,RV-1583,101214
a0VRg000002ueRRMAY,RV-1584,101214
a0VRg000002ueT3MAI,RV-1585,150100
a0VRg000002ueUfMAI,RV-1586,101214
a0VRg000002ueXtMAI,RV-1587,150100
a0VRg000002ugQ2MAI,RV-1588,37000
a0VRg000002uhXNMAY,RV-1589,127250
a0VRg000002v1W5MAI,RV-1590,66948
a0VRg000002v1XhMAI,RV-1591,80226.8
a0VRg000002v1cXMAQ,RV-1592,37025
a0VRg000002v1e9MAA,RV-1593,92873.34
a0VRg000002v3KzMAI,RV-1594,635900.11
a0VRg000002v3MbMAI,RV-1595,250000
a0VRg000002v3eLMAQ,RV-1596,450000
a0VRg000002v3jBMAQ,RV-1597,34366.92
a0VRg000002v3mPMAQ,RV-1598,37000
a0VRg000002v3o1MAA,RV-1599,278158.75
a0VRg000002v3rFMAQ,RV-1600,186730
a0VRg000002vMSTMA2,RV-1601,36000
a0VRg000002vMsHMAU,RV-1602,30159.02
a0VRg000002vMx7MAE,RV-1603,36985
a0VRg000002vN0LMAU,RV-1604,36985
a0VRg000002vOFlMAM,RV-1605,3235
a0VRg000002vOIzMAM,RV-1606,135670.32
a0VRg000002vP29MAE,RV-1607,3235
a0VRg000002vPgTMAU,RV-1608,265585.22
a0VRg000002vRAPMA2,RV-1610,5
a0VRg000002vkkvMAA,RV-1611,89385.8
a0VRg000002vkubMAA,RV-1612,82953.6
a0VRg000002vsVaMAI,RV-1613,14946.06
a0VRg000002wDi5MAE,RV-1614,96200
a0VRg000002wNvyMAE,RV-1615,78746.22
a0VRg000002wkyzMAA,RV-1616,74000
a0VRg000002wl0bMAA,RV-1617,63900
a0VRg000002wl2DMAQ,RV-1618,137900
a0VRg000002wlmzMAA,RV-1619,27635
a0VRg000002wnC5MAI,RV-1620,439.68
a0VRg000002xC2PMAU,RV-1622,80208.58
a0VRg000002xC5dMAE,RV-1623,409110
a0VRg000002xDHpMAM,RV-1624,27900
a0VRg000002xDJRMA2,RV-1625,31000
a0VRg000002xHGbMAM,RV-1626,61024.75
a0VRg000002xHIDMA2,RV-1627,64307.83
a0VRg000002xHOfMAM,RV-1628,132223.12
a0VRg000002xISnMAM,RV-1629,55300
a0VRg000002xJALMA2,RV-1630,55000
a0VRg000002xbjxMAA,RV-1631,85797
a0VRg000002xbwrMAA,RV-1632,64408
a0VRg000002xc05MAA,RV-1633,29262.2
a0VRg000002xeTJMAY,RV-1634,36173.44
a0VRg000002xeUvMAI,RV-1635,82558.6
a0VRg000002xeWXMAY,RV-1636,82558.6
a0VRg000002xzG1MAI,RV-1637,86591.4
a0VRg000002xzHeMAI,RV-1638,80939
a0VRg000002y0DkMAI,RV-1640,37000
a0VRg000002y0NNMAY,RV-1639,500450
a0VRg000002y1RVMAY,RV-1641,55000
a0VRg000002yL3dMAE,RV-1642,203850
a0VRg000002yL5FMAU,RV-1643,100220
a0VRg000002yLWgMAM,RV-1646,82558.6
a0VRg000002yLejMAE,RV-1644,31093
a0VRg000002yM1JMAU,RV-1645,26186.56
a0VRg000002yN5RMAU,RV-1647,37000
a0VRg000002yN73MAE,RV-1648,98500
a0VRg000002yQ05MAE,RV-1649,81816
a0VRg000002ykRpMAI,RV-1650,37000
a0VRg000002yktFMAQ,RV-1651,124084.61
a0VRg000002ymS1MAI,RV-1652,25901
a0VRg000002ymTdMAI,RV-1653,25901
a0VRg000002ymWrMAI,RV-1654,30159.02
a0VRg000002ymevMAA,RV-1655,89557
a0VRg000002ymgXMAQ,RV-1656,88448
a0VRg000002ymlNMAQ,RV-1657,88695.8
a0VRg000002ymmzMAA,RV-1658,87597.2
a0VRg000002ymqDMAQ,RV-1659,79344
a0VRg000002yq4DMAQ,RV-1660,478033
a0VRg000002yspHMAQ,RV-1663,404500
a0VRg000002yyONMAY,RV-1661,37000
a0VRg000002yyplMAA,RV-1662,20810
a0VRg000002yywDMAQ,RV-1664,59022
a0VRg000002zOQrMAM,RV-1665,29115.9
a0VRg000002zPhtMAE,RV-1666,103026
a0VRg000002zQqrMAE,RV-1667,37000
a0VRg000002zQvhMAE,RV-1668,109800
a0VRg000002zTjuMAE,RV-1669,124031
a0VRg000002zUUfMAM,RV-1670,128862
a0VRg000002zVfFMAU,RV-1671,126200
a0VRg000002zrcYMAQ,RV-1676,133900
a0VRg000002zrpRMAQ,RV-1672,37000
a0VRg000002zruHMAQ,RV-1674,3250
a0VRg000002zrvtMAA,RV-1675,230800
a0VRg000002zsAUMAY,RV-1680,145266.72
a0VRg000002zsDdMAI,RV-1677,136950
a0VRg000002zsyPMAQ,RV-1678,98110
a0VRg000002zt01MAA,RV-1679,170500
a0VRg000002ztknMAA,RV-1681,145248.55
a0VRg000002zxy5MAA,RV-1682,80456
a0VRg000002zy1JMAQ,RV-1683,29060
a0VRg000002zyXZMAY,RV-1684,8550000
a0VRg000002zye1MAA,RV-1685,5482456.14
a0VRg0000030JaQMAU,RV-1688,106150
a0VRg0000030KQ1MAM,RV-1689,95359.5
a0VRg0000030KWTMA2,RV-1690,66462
a0VRg0000030KbJMAU,RV-1691,29652.58
a0VRg0000030KkzMAE,RV-1692,201312
a0VRg0000030f6PMAQ,RV-1693,37000
a0VRg0000030hPpMAI,RV-1694,103658.1
a0VRg0000030iKHMAY,RV-1695,115000
a0VRg0000030iNVMAY,RV-1696,200000
a0VRg0000030qePMAQ,RV-1697,2489000
a0VRg0000030qo5MAA,RV-1698,136197.48
a0VRg0000030u25MAA,RV-1699,37000
a0VRg0000030udBMAQ,RV-1700,41328
a0VRg0000030vFtMAI,RV-1701,196937
a0VRg0000030vW1MAI,RV-1702,88526.3
a0VRg0000030vivMAA,RV-1703,54067
a0VRg0000031DZNMA2,RV-1704,65100
a0VRg0000031DazMAE,RV-1705,68830
a0VRg0000031DeDMAU,RV-1706,295663.7
a0VRg0000031DhRMAU,RV-1707,64856.62
a0VRg0000031DpVMAU,RV-1708,29402.76
a0VRg0000031E41MAE,RV-1709,18500
a0VRg0000031EQbMAM,RV-1710,18500
a0VRg0000031FUjMAM,RV-1711,332663.7
a0VRg0000031Fg1MAE,RV-1712,29802
a0VRg0000031FjFMAU,RV-1713,66858.34
a0VRg0000031FmTMAU,RV-1714,34375.22
a0VRg0000031OQ1MAM,RV-1715,153600
a0VRg0000031Ql7MAE,RV-1716,92020
a0VRg0000031SBpMAM,RV-1717,10000
a0VRg0000031lETMAY,RV-1718,135970
a0VRg0000031mKDMAY,RV-1720,29652.28
a0VRg0000031mNRMAY,RV-1721,150000
a0VRg0000031mVVMAY,RV-1722,82610
a0VRg0000031mdZMAQ,RV-1723,29987
a0VRg0000031pl7MAA,RV-1724,7296
a0VRg0000031rF3MAI,RV-1725,140340.41
a0VRg0000031sB7MAI,RV-1726,15945000
a0VRg0000031t8nMAA,RV-1727,37000
a0VRg0000031tNJMAY,RV-1728,2408534.3
a0VRg0000031tdRMAQ,RV-1729,7872.53
a0VRg0000032hiHMAQ,RV-1730,50000
a0VRg0000032hlVMAQ,RV-1731,73800
a0VRg0000032hn7MAA,RV-1732,37000
a0VRg0000032iBJMAY,RV-1733,27360
a0VRg0000032iG9MAI,RV-1734,259245.12
a0VRg0000032iKzMAI,RV-1735,784320
a0VRg00000332wPMAQ,RV-1736,28660
a0VRg00000335FxMAI,RV-1737,18000
a0VRg00000336TlMAI,RV-1738,27200
a0VRg00000336rxMAA,RV-1739,27390
a0VRg0000033TmvMAE,RV-1740,37000
a0VRg0000033XAbMAM,RV-1741,37000
a0VRg0000033XCDMA2,RV-1742,103770
a0VRg0000033XDpMAM,RV-1743,140770
a0VRg0000033XaPMAU,RV-1744,26835
a0VRg0000033qTNMAY,RV-1745,101414.25
a0VRg0000033qd3MAA,RV-1746,26835
a0VRg0000033s29MAA,RV-1747,349790
a0VRg0000033t4fMAA,RV-1748,5734.4
a0VRg0000033tCjMAI,RV-1749,239059.2
a0VRg0000033tELMAY,RV-1750,42879
a0VRg0000033tHZMAY,RV-1751,161641
a0VRg0000033tavMAA,RV-1752,124084.61
a0VRg0000033uaGMAQ,RV-1754,144514.65
a0VRg000003457RMAQ,RV-1753,982950
a0VRg00000345iXMAQ,RV-1755,140000
a0VRg00000346I1MAI,RV-1756,86442.56
a0VRg0000034RXlMAM,RV-1757,114921.25
a0VRg0000034RmIMAU,RV-1760,130000
a0VRg0000034RxZMAU,RV-1758,37000
a0VRg0000034RzBMAU,RV-1759,93000
a0VRg0000034SSDMA2,RV-1761,37000
a0VRg0000034SVRMA2,RV-1762,95000
a0VRg0000034SYfMAM,RV-1763,132000
a0VRg0000034SbtMAE,RV-1764,160800
a0VRg0000034SyTMAU,RV-1765,34336.92
a0VRg0000034vpBMAQ,RV-1766,37000
a0VRg0000034vqnMAA,RV-1767,103070
a0VRg0000034vsPMAQ,RV-1768,140070
a0VRg0000034xnlMAA,RV-1769,37000
a0VRg0000034xqzMAA,RV-1770,37000
a0VRg0000034xsbMAA,RV-1771,37000
